x_m,y_m,w_tr_right_m,w_tr_left_m
-5.675,46.725,31.168,31.168
-5.625,46.725,31.169,31.169
-5.575,46.725,31.171,31.171
-5.525,46.725,31.173,31.173
-5.475,46.725,31.175,31.175
-5.425,46.725,31.177,31.177
-5.375,46.725,31.179,31.179
-5.325,46.725,31.181,31.181
-5.275,46.725,31.181,31.181
-5.225,46.725,31.176,31.176
-5.175,46.725,31.172,31.172
-5.125,46.725,31.167,31.167
-5.075,46.725,31.163,31.163
-5.025,46.725,31.159,31.159
-4.975,46.725,31.155,31.155
-4.925,46.725,31.15,31.15
-4.875,46.725,31.147,31.147
-4.825,46.775,31.192,31.192
-4.775,46.775,31.189,31.189
-4.725,46.775,31.185,31.185
-4.675,46.775,31.181,31.181
-4.625,46.775,31.178,31.178
-4.575,46.775,31.174,31.174
-4.525,46.775,31.171,31.171
-4.475,46.775,31.167,31.167
-4.425,46.775,31.164,31.164
-4.375,46.775,31.161,31.161
-4.325,46.775,31.158,31.158
-4.275,46.775,31.155,31.155
-4.225,46.775,31.152,31.152
-4.175,46.775,31.149,31.149
-4.125,46.775,31.146,31.146
-4.075,46.775,31.144,31.144
-4.025,46.825,31.191,31.191
-3.975,46.825,31.189,31.189
-3.925,46.825,31.186,31.186
-3.875,46.825,31.184,31.184
-3.825,46.825,31.181,31.181
-3.775,46.825,31.179,31.179
-3.725,46.825,31.177,31.177
-3.675,46.825,31.175,31.175
-3.625,46.825,31.173,31.173
-3.575,46.825,31.171,31.171
-3.525,46.825,31.169,31.169
-3.475,46.825,31.168,31.168
-3.425,46.825,31.166,31.166
-3.375,46.825,31.164,31.164
-3.325,46.825,31.163,31.163
-3.275,46.825,31.162,31.162
-3.225,46.825,31.16,31.16
-3.175,46.825,31.159,31.159
-3.125,46.825,31.158,31.158
-3.075,46.825,31.157,31.157
-3.025,46.825,31.156,31.156
-2.975,46.825,31.155,31.155
-2.925,46.875,31.204,31.204
-2.875,46.875,31.203,31.203
-2.825,46.875,31.203,31.203
-2.775,46.875,31.202,31.202
-2.725,46.875,31.201,31.201
-2.675,46.875,31.201,31.201
-2.625,46.875,31.201,31.201
-2.575,46.875,31.2,31.2
-2.525,46.875,31.2,31.2
-2.475,46.875,31.197,31.197
-2.425,46.875,31.191,31.191
-2.375,46.875,31.186,31.186
-2.325,46.875,31.18,31.18
-2.275,46.875,31.175,31.175
-2.225,46.875,31.17,31.17
-2.175,46.875,31.165,31.165
-2.125,46.875,31.16,31.16
-2.075,46.875,31.155,31.155
-2.025,46.875,31.15,31.15
-1.975,46.875,31.145,31.145
-1.925,46.875,31.14,31.14
-1.875,46.875,31.135,31.135
-1.825,46.875,31.131,31.131
-1.775,46.875,31.126,31.126
-1.725,46.875,31.122,31.122
-1.675,46.875,31.117,31.117
-1.625,46.875,31.113,31.113
-1.575,46.875,31.109,31.109
-1.525,46.875,31.105,31.105
-1.475,46.875,31.101,31.101
-1.425,46.875,31.097,31.097
-1.375,46.875,31.093,31.093
-1.325,46.925,31.139,31.139
-1.275,46.925,31.134,31.134
-1.225,46.925,31.127,31.127
-1.175,46.925,31.12,31.12
-1.125,46.925,31.113,31.113
-1.075,46.925,31.106,31.106
-1.025,46.925,31.099,31.099
-0.975,46.925,31.092,31.092
-0.925,46.925,31.085,31.085
-0.875,46.925,31.078,31.078
-0.825,46.925,31.072,31.072
-0.775,46.925,31.065,31.065
-0.725,46.925,31.059,31.059
-0.675,46.925,31.052,31.052
-0.625,46.925,31.046,31.046
-0.575,46.925,31.04,31.04
-0.525,46.925,31.034,31.034
-0.475,46.925,31.027,31.027
-0.425,46.925,31.021,31.021
-0.375,46.925,31.016,31.016
-0.325,46.925,31.01,31.01
-0.275,46.925,31.004,31.004
-0.225,46.925,30.998,30.998
-0.175,46.925,30.993,30.993
-0.125,46.925,30.987,30.987
-0.075,46.925,30.982,30.982
-0.025,46.925,30.976,30.976
0.025,46.975,31.021,31.021
0.075,46.975,31.016,31.016
0.125,46.975,31.01,31.01
0.175,46.975,31.005,31.005
0.225,46.975,31.0,31.0
0.275,46.975,30.996,30.996
0.325,46.975,30.991,30.991
0.375,46.975,30.986,30.986
0.425,46.975,30.981,30.981
0.475,46.975,30.977,30.977
0.525,46.975,30.972,30.972
0.575,46.975,30.968,30.968
0.625,46.975,30.964,30.964
0.675,46.975,30.959,30.959
0.725,46.975,30.955,30.955
0.775,46.975,30.951,30.951
0.825,46.975,30.946,30.946
0.875,46.975,30.941,30.941
0.925,46.975,30.936,30.936
0.975,46.975,30.932,30.932
1.025,46.975,30.927,30.927
1.075,46.975,30.923,30.923
1.125,46.975,30.918,30.918
1.175,46.975,30.914,30.914
1.225,46.975,30.91,30.91
1.275,46.975,30.905,30.905
1.325,46.975,30.901,30.901
1.375,46.975,30.897,30.897
1.425,46.975,30.893,30.893
1.475,46.975,30.89,30.89
1.525,46.975,30.886,30.886
1.575,46.975,30.882,30.882
1.625,47.025,30.928,30.928
1.675,47.025,30.925,30.925
1.725,47.025,30.921,30.921
1.775,47.025,30.918,30.918
1.825,47.025,30.915,30.915
1.875,47.025,30.912,30.912
1.925,47.025,30.908,30.908
1.975,47.025,30.905,30.905
2.025,47.025,30.902,30.902
2.075,47.025,30.9,30.9
2.125,47.025,30.897,30.897
2.175,47.025,30.894,30.894
2.225,47.025,30.891,30.891
2.275,47.025,30.889,30.889
2.325,47.025,30.886,30.886
2.375,47.025,30.884,30.884
2.425,47.025,30.882,30.882
2.475,47.025,30.88,30.88
2.525,47.025,30.877,30.877
2.575,47.025,30.875,30.875
2.625,47.025,30.873,30.873
2.675,47.025,30.871,30.871
2.725,47.025,30.87,30.87
2.775,47.025,30.868,30.868
2.825,47.025,30.866,30.866
2.875,47.025,30.864,30.864
2.925,47.025,30.86,30.86
2.975,47.025,30.856,30.856
3.025,47.025,30.851,30.851
3.075,47.025,30.846,30.846
3.125,47.025,30.841,30.841
3.175,47.025,30.837,30.837
3.225,47.025,30.832,30.832
3.275,47.025,30.827,30.827
3.325,47.025,30.823,30.823
3.375,47.025,30.819,30.819
3.425,47.025,30.814,30.814
3.475,47.025,30.81,30.81
3.525,47.025,30.806,30.806
3.575,47.025,30.802,30.802
3.625,47.025,30.798,30.798
3.675,47.025,30.794,30.794
3.725,47.025,30.79,30.79
3.775,47.025,30.786,30.786
3.825,47.025,30.782,30.782
3.875,47.025,30.778,30.778
3.925,47.025,30.773,30.773
3.975,47.025,30.769,30.769
4.025,47.025,30.764,30.764
4.075,47.025,30.76,30.76
4.125,47.025,30.756,30.756
4.175,47.025,30.752,30.752
4.225,47.025,30.748,30.748
4.275,47.025,30.744,30.744
4.325,47.025,30.74,30.74
4.375,47.025,30.736,30.736
4.425,47.025,30.732,30.732
4.475,47.025,30.729,30.729
4.525,47.025,30.725,30.725
4.575,47.025,30.722,30.722
4.625,47.025,30.718,30.718
4.675,47.025,30.715,30.715
4.725,47.025,30.712,30.712
4.775,47.025,30.709,30.709
4.825,47.025,30.706,30.706
4.875,47.025,30.703,30.703
4.925,47.025,30.7,30.7
4.975,47.025,30.697,30.697
5.025,47.025,30.694,30.694
5.075,47.025,30.692,30.692
5.125,47.025,30.689,30.689
5.175,47.025,30.687,30.687
5.225,47.025,30.684,30.684
5.275,47.025,30.682,30.682
5.325,47.025,30.68,30.68
5.375,47.025,30.678,30.678
5.425,47.025,30.675,30.675
5.475,47.025,30.673,30.673
5.525,47.025,30.672,30.672
5.575,47.025,30.67,30.67
5.625,47.025,30.668,30.668
5.675,47.025,30.666,30.666
5.725,47.025,30.665,30.665
5.775,47.025,30.663,30.663
5.825,47.025,30.662,30.662
5.875,47.025,30.66,30.66
5.925,47.025,30.659,30.659
5.975,47.025,30.658,30.658
6.025,47.025,30.657,30.657
6.075,47.025,30.656,30.656
6.125,47.025,30.655,30.655
6.175,47.025,30.654,30.654
6.225,47.025,30.653,30.653
6.275,47.025,30.653,30.653
6.325,47.025,30.652,30.652
6.375,47.025,30.651,30.651
6.425,47.025,30.651,30.651
6.475,47.025,30.651,30.651
6.525,47.025,30.65,30.65
6.575,47.025,30.65,30.65
6.625,47.025,30.65,30.65
6.675,47.025,30.65,30.65
6.725,47.025,30.65,30.65
6.775,47.025,30.65,30.65
6.825,47.025,30.65,30.65
6.875,47.025,30.65,30.65
6.925,47.025,30.65,30.65
6.975,47.025,30.65,30.65
7.025,47.025,30.65,30.65
7.075,47.025,30.65,30.65
7.125,47.025,30.65,30.65
7.175,47.025,30.65,30.65
7.225,47.025,30.65,30.65
7.275,47.025,30.65,30.65
7.325,47.025,30.65,30.65
7.375,47.025,30.65,30.65
7.425,47.025,30.65,30.65
7.475,47.025,30.65,30.65
7.525,47.025,30.65,30.65
7.575,47.025,30.65,30.65
7.625,47.025,30.65,30.65
7.675,47.025,30.65,30.65
7.725,47.025,30.65,30.65
7.775,47.025,30.65,30.65
7.825,47.025,30.65,30.65
7.875,47.025,30.65,30.65
7.925,47.025,30.65,30.65
7.975,47.025,30.65,30.65
8.025,47.025,30.65,30.65
8.075,47.025,30.65,30.65
8.125,47.025,30.65,30.65
8.175,47.025,30.65,30.65
8.225,47.025,30.65,30.65
8.275,47.025,30.65,30.65
8.325,47.025,30.65,30.65
8.375,47.025,30.65,30.65
8.425,47.025,30.65,30.65
8.475,47.025,30.65,30.65
8.525,47.025,30.65,30.65
8.575,47.025,30.65,30.65
8.625,47.025,30.65,30.65
8.675,47.025,30.65,30.65
8.725,47.025,30.65,30.65
8.775,47.025,30.65,30.65
8.825,47.025,30.651,30.651
8.875,47.025,30.651,30.651
8.925,47.025,30.651,30.651
8.975,47.025,30.652,30.652
9.025,47.025,30.653,30.653
9.075,47.025,30.653,30.653
9.125,47.025,30.654,30.654
9.175,47.025,30.655,30.655
9.225,47.025,30.656,30.656
9.275,47.025,30.657,30.657
9.325,47.025,30.658,30.658
9.375,47.025,30.659,30.659
9.425,47.025,30.66,30.66
9.475,47.025,30.662,30.662
9.525,47.025,30.663,30.663
9.575,47.025,30.665,30.665
9.625,47.025,30.666,30.666
9.675,47.025,30.668,30.668
9.725,47.025,30.67,30.67
9.775,47.025,30.672,30.672
9.825,47.025,30.673,30.673
9.875,47.025,30.675,30.675
9.925,47.025,30.678,30.678
9.975,47.025,30.68,30.68
10.025,47.025,30.682,30.682
10.075,47.025,30.684,30.684
10.125,47.025,30.687,30.687
10.175,47.025,30.689,30.689
10.225,47.025,30.692,30.692
10.275,47.025,30.694,30.694
10.325,47.025,30.697,30.697
10.375,47.025,30.7,30.7
10.425,47.025,30.703,30.703
10.475,47.025,30.706,30.706
10.525,47.025,30.709,30.709
10.575,47.025,30.712,30.712
10.625,47.025,30.715,30.715
10.675,47.025,30.718,30.718
10.725,47.025,30.722,30.722
10.775,47.025,30.725,30.725
10.825,47.025,30.729,30.729
10.875,47.025,30.732,30.732
10.925,47.025,30.736,30.736
10.975,47.025,30.74,30.74
11.025,47.025,30.744,30.744
11.075,47.025,30.748,30.748
11.125,47.025,30.752,30.752
11.175,47.025,30.756,30.756
11.225,47.025,30.76,30.76
11.275,47.025,30.764,30.764
11.325,47.025,30.769,30.769
11.375,47.025,30.773,30.773
11.425,47.025,30.778,30.778
11.475,47.025,30.782,30.782
11.525,47.025,30.787,30.787
11.575,47.025,30.792,30.792
11.625,47.025,30.796,30.796
11.675,47.025,30.801,30.801
11.725,47.025,30.806,30.806
11.775,47.025,30.81,30.81
11.825,47.025,30.814,30.814
11.875,47.025,30.819,30.819
11.925,47.025,30.823,30.823
11.975,47.025,30.827,30.827
12.025,47.025,30.832,30.832
12.075,47.025,30.837,30.837
12.125,47.025,30.841,30.841
12.175,47.025,30.846,30.846
12.225,47.025,30.851,30.851
12.275,47.025,30.856,30.856
12.325,47.025,30.861,30.861
12.375,47.025,30.866,30.866
12.425,47.025,30.872,30.872
12.475,47.025,30.877,30.877
12.525,47.025,30.882,30.882
12.575,47.025,30.888,30.888
12.625,47.025,30.893,30.893
12.675,47.025,30.899,30.899
12.725,47.025,30.905,30.905
12.775,47.025,30.91,30.91
12.825,47.025,30.916,30.916
12.875,47.025,30.922,30.922
12.925,47.025,30.928,30.928
12.975,47.025,30.934,30.934
13.025,47.025,30.94,30.94
13.075,47.025,30.947,30.947
13.125,47.025,30.953,30.953
13.175,47.025,30.959,30.959
13.225,47.025,30.966,30.966
13.275,47.025,30.973,30.973
13.325,47.025,30.979,30.979
13.375,47.025,30.986,30.986
13.425,47.025,30.993,30.993
13.475,47.025,31.0,31.0
13.525,47.025,31.007,31.007
13.575,47.025,31.014,31.014
13.625,47.025,31.021,31.021
13.675,47.025,31.028,31.028
13.725,46.975,30.986,30.986
13.775,46.975,30.993,30.993
13.825,46.975,31.001,31.001
13.875,46.975,31.008,31.008
13.925,46.975,31.016,31.016
13.975,46.975,31.024,31.024
14.025,46.975,31.031,31.031
14.075,46.975,31.039,31.039
14.125,46.975,31.047,31.047
14.175,46.975,31.055,31.055
14.225,46.975,31.063,31.063
14.275,46.975,31.071,31.071
14.325,46.975,31.08,31.08
14.375,46.975,31.088,31.088
14.425,46.975,31.096,31.096
14.475,46.975,31.105,31.105
14.525,46.975,31.113,31.113
14.575,46.975,31.122,31.122
14.625,46.975,31.131,31.131
14.675,46.975,31.14,31.14
14.725,46.975,31.148,31.148
14.775,46.975,31.157,31.157
14.825,46.975,31.166,31.166
14.875,46.975,31.176,31.176
14.925,46.975,31.185,31.185
14.975,46.975,31.194,31.194
15.025,46.975,31.203,31.203
15.075,46.975,31.212,31.212
15.125,46.975,31.221,31.221
15.175,46.975,31.229,31.229
15.225,46.975,31.238,31.238
15.275,46.975,31.247,31.247
15.325,46.925,31.207,31.207
15.375,46.925,31.216,31.216
15.425,46.925,31.225,31.225
15.475,46.925,31.234,31.234
15.525,46.925,31.243,31.243
15.575,46.925,31.252,31.252
15.625,46.925,31.262,31.262
15.675,46.925,31.271,31.271
15.725,46.925,31.281,31.281
15.775,46.925,31.29,31.29
15.825,46.925,31.3,31.3
15.875,46.925,31.31,31.31
15.925,46.925,31.32,31.32
15.975,46.925,31.33,31.33
16.025,46.925,31.34,31.34
16.075,46.925,31.349,31.349
16.125,46.925,31.359,31.359
16.175,46.925,31.369,31.369
16.225,46.925,31.379,31.379
16.275,46.925,31.389,31.389
16.325,46.925,31.399,31.399
16.375,46.925,31.409,31.409
16.425,46.875,31.37,31.37
16.475,46.875,31.381,31.381
16.525,46.875,31.391,31.391
16.575,46.875,31.401,31.401
16.625,46.875,31.412,31.412
16.675,46.875,31.423,31.423
16.725,46.875,31.433,31.433
16.775,46.875,31.444,31.444
16.825,46.875,31.455,31.455
16.875,46.875,31.466,31.466
16.925,46.875,31.477,31.477
16.975,46.875,31.488,31.488
17.025,46.875,31.499,31.499
17.075,46.875,31.51,31.51
17.125,46.875,31.522,31.522
17.175,46.875,31.533,31.533
17.225,46.825,31.496,31.496
17.275,46.825,31.507,31.507
17.325,46.825,31.519,31.519
17.375,46.825,31.531,31.531
17.425,46.825,31.542,31.542
17.475,46.825,31.554,31.554
17.525,46.825,31.566,31.566
17.575,46.825,31.578,31.578
17.625,46.825,31.59,31.59
17.675,46.825,31.602,31.602
17.725,46.825,31.615,31.615
17.775,46.825,31.627,31.627
17.825,46.825,31.639,31.639
17.875,46.825,31.651,31.651
17.925,46.775,31.615,31.615
17.975,46.775,31.627,31.627
18.025,46.775,31.639,31.639
18.075,46.775,31.652,31.652
18.125,46.775,31.664,31.664
18.175,46.775,31.677,31.677
18.225,46.775,31.69,31.69
18.275,46.775,31.702,31.702
18.325,46.775,31.715,31.715
18.375,46.775,31.728,31.728
18.425,46.775,31.741,31.741
18.475,46.775,31.754,31.754
18.525,46.725,31.719,31.719
18.575,46.725,31.732,31.732
18.625,46.725,31.745,31.745
18.675,46.725,31.759,31.759
18.725,46.725,31.772,31.772
18.775,46.725,31.786,31.786
18.825,46.725,31.799,31.799
18.875,46.725,31.813,31.813
18.925,46.725,31.826,31.826
18.975,46.725,31.84,31.84
19.025,46.725,31.854,31.854
19.075,46.725,31.868,31.868
19.125,46.675,31.834,31.834
19.175,46.675,31.848,31.848
19.225,46.675,31.862,31.862
19.275,46.675,31.877,31.877
19.325,46.675,31.891,31.891
19.375,46.675,31.905,31.905
19.425,46.675,31.92,31.92
19.475,46.675,31.934,31.934
19.525,46.675,31.949,31.949
19.575,46.675,31.963,31.963
19.625,46.675,31.978,31.978
19.675,46.675,31.993,31.993
19.725,46.625,31.96,31.96
19.775,46.625,31.975,31.975
19.825,46.625,31.99,31.99
19.875,46.625,32.005,32.005
19.925,46.625,32.021,32.021
19.975,46.625,32.036,32.036
20.025,46.625,32.051,32.051
20.075,46.625,32.066,32.066
20.125,46.625,32.082,32.082
20.175,46.625,32.098,32.098
20.225,46.575,32.066,32.066
20.275,46.575,32.081,32.081
20.325,46.575,32.097,32.097
20.375,46.575,32.113,32.113
20.425,46.575,32.129,32.129
20.475,46.575,32.145,32.145
20.525,46.575,32.16,32.16
20.575,46.575,32.176,32.176
20.625,46.575,32.192,32.192
20.675,46.575,32.208,32.208
20.725,46.525,32.177,32.177
20.775,46.525,32.193,32.193
20.825,46.525,32.21,32.21
20.875,46.525,32.226,32.226
20.925,46.525,32.242,32.242
20.975,46.525,32.259,32.259
21.025,46.525,32.275,32.275
21.075,46.525,32.292,32.292
21.125,46.525,32.309,32.309
21.175,46.475,32.278,32.278
21.225,46.475,32.295,32.295
21.275,46.475,32.312,32.312
21.325,46.475,32.329,32.329
21.375,46.475,32.346,32.346
21.425,46.475,32.363,32.363
21.475,46.475,32.38,32.38
21.525,46.475,32.398,32.398
21.575,46.475,32.415,32.415
21.625,46.425,32.385,32.385
21.675,46.425,32.403,32.403
21.725,46.425,32.42,32.42
21.775,46.425,32.436,32.436
21.825,46.425,32.453,32.453
21.875,46.425,32.47,32.47
21.925,46.425,32.487,32.487
21.975,46.425,32.504,32.504
22.025,46.375,32.474,32.474
22.075,46.375,32.491,32.491
22.125,46.375,32.509,32.509
22.175,46.375,32.526,32.526
22.225,46.375,32.543,32.543
22.275,46.375,32.561,32.561
22.325,46.375,32.578,32.578
22.375,46.375,32.594,32.594
22.425,46.325,32.564,32.564
22.475,46.325,32.581,32.581
22.525,46.325,32.598,32.598
22.575,46.325,32.615,32.615
22.625,46.325,32.632,32.632
22.675,46.325,32.649,32.649
22.725,46.325,32.667,32.667
22.775,46.325,32.684,32.684
22.825,46.275,32.655,32.655
22.875,46.275,32.672,32.672
22.925,46.275,32.69,32.69
22.975,46.275,32.707,32.707
23.025,46.275,32.725,32.725
23.075,46.275,32.743,32.743
23.125,46.275,32.76,32.76
23.175,46.225,32.732,32.732
23.225,46.225,32.75,32.75
23.275,46.225,32.768,32.768
23.325,46.225,32.786,32.786
23.375,46.225,32.804,32.804
23.425,46.225,32.822,32.822
23.475,46.225,32.841,32.841
23.525,46.225,32.859,32.859
23.575,46.175,32.831,32.831
23.625,46.175,32.85,32.85
23.675,46.175,32.867,32.867
23.725,46.175,32.884,32.884
23.775,46.175,32.901,32.901
23.825,46.175,32.919,32.919
23.875,46.125,32.889,32.889
23.925,46.125,32.906,32.906
23.975,46.125,32.924,32.924
24.025,46.125,32.941,32.941
24.075,46.125,32.959,32.959
24.125,46.125,32.976,32.976
24.175,46.125,32.994,32.994
24.225,46.075,32.965,32.965
24.275,46.075,32.983,32.983
24.325,46.075,33.001,33.001
24.375,46.075,33.019,33.019
24.425,46.075,33.037,33.037
24.475,46.075,33.055,33.055
24.525,46.075,33.073,33.073
24.575,46.025,33.045,33.045
24.625,46.025,33.063,33.063
24.675,46.025,33.082,33.082
24.725,46.025,33.1,33.1
24.775,46.025,33.119,33.119
24.825,46.025,33.137,33.137
24.875,45.975,33.11,33.11
24.925,45.975,33.128,33.128
24.975,45.975,33.147,33.147
25.025,45.975,33.166,33.166
25.075,45.975,33.185,33.185
25.125,45.975,33.204,33.204
25.175,45.975,33.223,33.223
25.225,45.925,33.196,33.196
25.275,45.925,33.215,33.215
25.325,45.925,33.235,33.235
25.375,45.925,33.254,33.254
25.425,45.925,33.273,33.273
25.475,45.925,33.293,33.293
25.525,45.875,33.267,33.267
25.575,45.875,33.286,33.286
25.625,45.875,33.306,33.306
25.675,45.875,33.326,33.326
25.725,45.875,33.346,33.346
25.775,45.875,33.365,33.365
25.825,45.875,33.385,33.385
25.875,45.825,33.36,33.36
25.925,45.825,33.38,33.38
25.975,45.825,33.4,33.4
26.025,45.825,33.42,33.42
26.075,45.825,33.44,33.44
26.125,45.825,33.461,33.461
26.175,45.775,33.436,33.436
26.225,45.775,33.456,33.456
26.275,45.775,33.477,33.477
26.325,45.775,33.497,33.497
26.375,45.775,33.518,33.518
26.425,45.775,33.539,33.539
26.475,45.725,33.514,33.514
26.525,45.725,33.535,33.535
26.575,45.725,33.556,33.556
26.625,45.725,33.577,33.577
26.675,45.725,33.598,33.598
26.725,45.725,33.619,33.619
26.775,45.675,33.595,33.595
26.825,45.675,33.617,33.617
26.875,45.675,33.638,33.638
26.925,45.675,33.66,33.66
26.975,45.675,33.681,33.681
27.025,45.675,33.703,33.703
27.075,45.675,33.724,33.724
27.125,45.625,33.701,33.701
27.175,45.625,33.723,33.723
27.225,45.625,33.744,33.744
27.275,45.625,33.766,33.766
27.325,45.625,33.788,33.788
27.375,45.625,33.81,33.81
27.425,45.575,33.787,33.787
27.475,45.575,33.81,33.81
27.525,45.575,33.832,33.832
27.575,45.575,33.854,33.854
27.625,45.575,33.876,33.876
27.675,45.575,33.899,33.899
27.725,45.525,33.876,33.876
27.775,45.525,33.899,33.899
27.825,45.525,33.921,33.921
27.875,45.525,33.944,33.944
27.925,45.525,33.966,33.966
27.975,45.525,33.988,33.988
28.025,45.475,33.966,33.966
28.075,45.475,33.988,33.988
28.125,45.475,34.011,34.011
28.175,45.475,34.033,34.033
28.225,45.475,34.055,34.055
28.275,45.475,34.078,34.078
28.325,45.425,34.055,34.055
28.375,45.425,34.078,34.078
28.425,45.425,34.1,34.1
28.475,45.425,34.122,34.122
28.525,45.425,34.145,34.145
28.575,45.425,34.167,34.167
28.625,45.375,34.145,34.145
28.675,45.375,34.167,34.167
28.725,45.375,34.19,34.19
28.775,45.375,34.212,34.212
28.825,45.375,34.234,34.234
28.875,45.375,34.257,34.257
28.925,45.325,34.235,34.235
28.975,45.325,34.257,34.257
29.025,45.325,34.28,34.28
29.075,45.325,34.303,34.303
29.125,45.325,34.325,34.325
29.175,45.275,34.304,34.304
29.225,45.275,34.327,34.327
29.275,45.275,34.35,34.35
29.325,45.275,34.373,34.373
29.375,45.275,34.396,34.396
29.425,45.275,34.419,34.419
29.475,45.225,34.398,34.398
29.525,45.225,34.421,34.421
29.575,45.225,34.444,34.444
29.625,45.225,34.468,34.468
29.675,45.225,34.491,34.491
29.725,45.175,34.471,34.471
29.775,45.175,34.494,34.494
29.825,45.175,34.518,34.518
29.875,45.175,34.542,34.542
29.925,45.175,34.565,34.565
29.975,45.125,34.545,34.545
30.025,45.125,34.569,34.569
30.075,45.125,34.593,34.593
30.125,45.125,34.617,34.617
30.175,45.125,34.641,34.641
30.225,45.075,34.622,34.622
30.275,45.075,34.646,34.646
30.325,45.075,34.67,34.67
30.375,45.075,34.694,34.694
30.425,45.075,34.719,34.719
30.475,45.025,34.7,34.7
30.525,45.025,34.724,34.724
30.575,45.025,34.749,34.749
30.625,45.025,34.773,34.773
30.675,45.025,34.798,34.798
30.725,44.975,34.779,34.779
30.775,44.975,34.804,34.804
30.825,44.975,34.829,34.829
30.875,44.975,34.854,34.854
30.925,44.975,34.879,34.879
30.975,44.925,34.861,34.861
31.025,44.925,34.886,34.886
31.075,44.925,34.911,34.911
31.125,44.925,34.936,34.936
31.175,44.925,34.962,34.962
31.225,44.875,34.944,34.944
31.275,44.875,34.969,34.969
31.325,44.875,34.995,34.995
31.375,44.875,35.02,35.02
31.425,44.875,35.046,35.046
31.475,44.825,35.029,35.029
31.525,44.825,35.054,35.054
31.575,44.825,35.08,35.08
31.625,44.825,35.106,35.106
31.675,44.825,35.132,35.132
31.725,44.775,35.115,35.115
31.775,44.775,35.141,35.141
31.825,44.775,35.167,35.167
31.875,44.775,35.193,35.193
31.925,44.775,35.219,35.219
31.975,44.725,35.203,35.203
32.025,44.725,35.229,35.229
32.075,44.725,35.256,35.256
32.125,44.725,35.282,35.282
32.175,44.725,35.309,35.309
32.225,44.675,35.293,35.293
32.275,44.675,35.319,35.319
32.325,44.675,35.346,35.346
32.375,44.675,35.373,35.373
32.425,44.675,35.399,35.399
32.475,44.625,35.384,35.384
32.525,44.625,35.411,35.411
32.575,44.625,35.438,35.438
32.625,44.625,35.465,35.465
32.675,44.625,35.492,35.492
32.725,44.575,35.477,35.477
32.775,44.575,35.504,35.504
32.825,44.575,35.531,35.531
32.875,44.575,35.558,35.558
32.925,44.525,35.544,35.544
32.975,44.525,35.571,35.571
33.025,44.525,35.599,35.599
33.075,44.525,35.626,35.626
33.125,44.525,35.654,35.654
33.175,44.475,35.64,35.64
33.225,44.475,35.667,35.667
33.275,44.475,35.695,35.695
33.325,44.475,35.723,35.723
33.375,44.425,35.709,35.709
33.425,44.425,35.737,35.737
33.475,44.425,35.764,35.764
33.525,44.425,35.792,35.792
33.575,44.425,35.82,35.82
33.625,44.375,35.806,35.806
33.675,44.375,35.834,35.834
33.725,44.375,35.862,35.862
33.775,44.375,35.889,35.889
33.825,44.325,35.875,35.875
33.875,44.325,35.903,35.903
33.925,44.325,35.931,35.931
33.975,44.325,35.958,35.958
34.025,44.325,35.986,35.986
34.075,44.275,35.972,35.972
34.125,44.275,36.0,36.0
34.175,44.275,36.028,36.028
34.225,44.275,36.056,36.056
34.275,44.225,36.043,36.043
34.325,44.225,36.071,36.071
34.375,44.225,36.099,36.099
34.425,44.225,36.127,36.127
34.475,44.175,36.114,36.114
34.525,44.175,36.142,36.142
34.575,44.175,36.17,36.17
34.625,44.175,36.199,36.199
34.675,44.125,36.186,36.186
34.725,44.125,36.214,36.214
34.775,44.125,36.243,36.243
34.825,44.125,36.272,36.272
34.875,44.075,36.259,36.259
34.925,44.075,36.288,36.288
34.975,44.075,36.317,36.317
35.025,44.075,36.345,36.345
35.075,44.075,36.374,36.374
35.125,44.025,36.362,36.362
35.175,44.025,36.391,36.391
35.225,44.025,36.42,36.42
35.275,44.025,36.449,36.449
35.325,43.975,36.438,36.438
35.375,43.975,36.467,36.467
35.425,43.975,36.496,36.496
35.475,43.975,36.526,36.526
35.525,43.925,36.514,36.514
35.575,43.925,36.544,36.544
35.625,43.925,36.573,36.573
35.675,43.925,36.603,36.603
35.725,43.875,36.592,36.592
35.775,43.875,36.622,36.622
35.825,43.875,36.651,36.651
35.875,43.875,36.681,36.681
35.925,43.825,36.67,36.67
35.975,43.825,36.7,36.7
36.025,43.825,36.73,36.73
36.075,43.825,36.76,36.76
36.125,43.775,36.75,36.75
36.175,43.775,36.78,36.78
36.225,43.775,36.81,36.81
36.275,43.775,36.84,36.84
36.325,43.725,36.83,36.83
36.375,43.725,36.86,36.86
36.425,43.725,36.89,36.89
36.475,43.675,36.88,36.88
36.525,43.675,36.91,36.91
36.575,43.675,36.94,36.94
36.625,43.675,36.971,36.971
36.675,43.625,36.961,36.961
36.725,43.625,36.991,36.991
36.775,43.625,37.022,37.022
36.825,43.625,37.052,37.052
36.875,43.575,37.043,37.043
36.925,43.575,37.074,37.074
36.975,43.575,37.104,37.104
37.025,43.575,37.135,37.135
37.075,43.525,37.126,37.126
37.125,43.525,37.157,37.157
37.175,43.525,37.187,37.187
37.225,43.525,37.218,37.218
37.275,43.475,37.21,37.21
37.325,43.475,37.241,37.241
37.375,43.475,37.272,37.272
37.425,43.475,37.302,37.302
37.475,43.425,37.293,37.293
37.525,43.425,37.323,37.323
37.575,43.425,37.354,37.354
