# x_m,y_m,w_tr_right_m,w_tr_left_m
19.0000,-38.3000,0.8000,0.8000
19.0000,-38.2000,0.8000,0.8000
19.0000,-38.1000,0.8062,0.8062
18.9000,-38.0000,0.7280,0.7280
18.9000,-37.9000,0.7616,0.7616
18.9000,-37.8000,0.8000,0.8000
18.9000,-37.7000,0.8062,0.8062
18.9000,-37.6000,0.7616,0.7616
18.8000,-37.5000,0.7616,0.7616
18.7000,-37.4000,0.7211,0.7211
18.7000,-37.3000,0.7280,0.7280
18.6000,-37.2000,0.6708,0.6708
18.5000,-37.1000,0.6403,0.6403
18.4000,-37.0000,0.6325,0.6325
18.3000,-36.9000,0.5831,0.5831
18.3000,-36.8000,0.6325,0.6325
18.2000,-36.7000,0.6403,0.6403
18.1000,-36.6000,0.6325,0.6325
18.0000,-36.5000,0.5831,0.5831
17.9000,-36.4000,0.5657,0.5657
17.9000,-36.3000,0.5657,0.5657
17.8000,-36.2000,0.5657,0.5657
17.7000,-36.1000,0.5657,0.5657
17.6000,-36.0000,0.5657,0.5657
17.5000,-35.9000,0.5657,0.5657
17.4000,-35.8000,0.5831,0.5831
17.3000,-35.8000,0.5831,0.5831
17.2000,-35.8000,0.5385,0.5385
17.1000,-35.8000,0.5099,0.5099
17.0000,-35.7000,0.6000,0.6000
16.9000,-35.7000,0.6000,0.6000
16.8000,-35.7000,0.6000,0.6000
16.7000,-35.7000,0.6000,0.6000
16.6000,-35.7000,0.6083,0.6083
16.5000,-35.7000,0.6325,0.6325
16.4000,-35.7000,0.6708,0.6708
16.3000,-35.6000,0.8062,0.8062
16.2000,-35.6000,0.8602,0.8602
16.1000,-35.6000,0.9220,0.9220
16.0000,-35.6000,0.9899,0.9899
15.9000,-35.6000,1.0000,1.0000
15.8000,-35.6000,1.0000,1.0000
15.7000,-35.7000,1.0770,1.0770
15.6000,-35.8000,1.0440,1.0440
15.5000,-35.9000,0.9849,0.9849
15.4000,-35.9000,1.0296,1.0296
15.3000,-36.0000,1.0000,1.0000
15.2000,-36.0000,1.0440,1.0440
15.1000,-36.1000,0.9849,0.9849
15.0000,-36.2000,0.9220,0.9220
14.9000,-36.2000,0.9487,0.9487
14.8000,-36.3000,0.8944,0.8944
14.7000,-36.3000,0.9434,0.9434
14.6000,-36.4000,0.8944,0.8944
14.5000,-36.5000,0.8602,0.8602
14.4000,-36.6000,0.8485,0.8485
14.3000,-36.7000,0.8544,0.8544
14.2000,-36.8000,0.8062,0.8062
14.1000,-36.9000,0.7616,0.7616
14.1000,-37.0000,0.8062,0.8062
14.1000,-37.1000,0.7616,0.7616
14.1000,-37.2000,0.7280,0.7280
14.1000,-37.3000,0.7071,0.7071
14.0000,-37.4000,0.8000,0.8000
14.0000,-37.5000,0.8000,0.8000
14.0000,-37.6000,0.8000,0.8000
14.0000,-37.7000,0.8000,0.8000
14.0000,-37.8000,0.8000,0.8000
14.1000,-37.9000,0.7071,0.7071
14.1000,-38.0000,0.7280,0.7280
14.2000,-38.1000,0.6708,0.6708
14.2000,-38.2000,0.7071,0.7071
14.2000,-38.3000,0.7071,0.7071
14.3000,-38.4000,0.6708,0.6708
14.3000,-38.5000,0.6708,0.6708
14.4000,-38.6000,0.6708,0.6708
14.5000,-38.7000,0.6083,0.6083
14.5000,-38.8000,0.6325,0.6325
14.6000,-38.9000,0.5831,0.5831
14.7000,-39.0000,0.5657,0.5657
14.8000,-39.1000,0.5657,0.5657
14.9000,-39.2000,0.5657,0.5657
15.0000,-39.3000,0.5657,0.5657
15.1000,-39.4000,0.5385,0.5385
15.2000,-39.5000,0.5000,0.5000
15.2000,-39.6000,0.5000,0.5000
15.3000,-39.7000,0.5000,0.5000
15.4000,-39.8000,0.5000,0.5000
15.5000,-39.9000,0.5385,0.5385
15.6000,-40.0000,0.5831,0.5831
15.7000,-40.0000,0.5385,0.5385
15.8000,-40.0000,0.5099,0.5099
15.9000,-40.1000,0.6000,0.6000
16.0000,-40.1000,0.6000,0.6000
16.1000,-40.1000,0.6000,0.6000
16.2000,-40.1000,0.6000,0.6000
16.3000,-40.2000,0.6325,0.6325
16.4000,-40.2000,0.6083,0.6083
16.5000,-40.2000,0.6000,0.6000
16.6000,-40.2000,0.6000,0.6000
16.7000,-40.2000,0.6083,0.6083
16.8000,-40.2000,0.6325,0.6325
16.9000,-40.2000,0.6708,0.6708
17.0000,-40.3000,0.6403,0.6403
17.1000,-40.3000,0.6403,0.6403
17.2000,-40.4000,0.6708,0.6708
17.3000,-40.4000,0.6325,0.6325
17.4000,-40.5000,0.6000,0.6000
17.4000,-40.6000,0.6000,0.6000
17.5000,-40.7000,0.5099,0.5099
17.5000,-40.8000,0.5385,0.5385
17.5000,-40.9000,0.5831,0.5831
