# x_m,y_m,w_tr_right_m,w_tr_left_m
-38.8750,29.6250,27.2373,27.2373
-38.8750,29.6750,27.2655,27.2655
-38.8250,29.7250,27.2526,27.2526
-38.8250,29.7750,27.2810,27.2810
-38.8250,29.8250,27.3094,27.3094
-38.8250,29.8750,27.3379,27.3379
-38.8250,29.9250,27.3665,27.3665
-38.8250,29.9750,27.3951,27.3951
-38.8250,30.0250,27.4238,27.4238
-38.7750,30.0750,27.4117,27.4117
-38.7750,30.1250,27.4405,27.4405
-38.7750,30.1750,27.4694,27.4694
-38.7750,30.2250,27.4984,27.4984
-38.7750,30.2750,27.5274,27.5274
-38.7750,30.3250,27.5565,27.5565
-38.7750,30.3750,27.5857,27.5857
-38.7250,30.4250,27.5744,27.5744
-38.7250,30.4750,27.6037,27.6037
-38.7250,30.5250,27.6330,27.6330
-38.7250,30.5750,27.6625,27.6625
-38.7250,30.6250,27.6920,27.6920
-38.7250,30.6750,27.7215,27.7215
-38.6750,30.7250,27.7109,27.7109
-38.6750,30.7750,27.7406,27.7406
-38.6750,30.8250,27.7704,27.7704
-38.6750,30.8750,27.8002,27.8002
-38.6750,30.9250,27.8301,27.8301
-38.6750,30.9750,27.8600,27.8600
-38.6250,31.0250,27.8500,27.8500
-38.6250,31.0750,27.8801,27.8801
-38.6250,31.1250,27.9103,27.9103
-38.6250,31.1750,27.9405,27.9405
-38.6250,31.2250,27.9708,27.9708
-38.5750,31.2750,27.9614,27.9614
-38.5750,31.3250,27.9918,27.9918
-38.5750,31.3750,28.0223,28.0223
-38.5750,31.4250,28.0529,28.0529
-38.5750,31.4750,28.0834,28.0834
-38.5750,31.5250,28.1141,28.1141
-38.5250,31.5750,28.1054,28.1054
-38.5250,31.6250,28.1362,28.1362
-38.5250,31.6750,28.1670,28.1670
-38.5250,31.7250,28.1980,28.1980
-38.5250,31.7750,28.2289,28.2289
-38.4750,31.8250,28.2208,28.2208
-38.4750,31.8750,28.2519,28.2519
-38.4750,31.9250,28.2831,28.2831
-38.4750,31.9750,28.3143,28.3143
-38.4750,32.0250,28.3456,28.3456
-38.4250,32.0750,28.3380,28.3380
-38.4250,32.1250,28.3694,28.3694
-38.4250,32.1750,28.4009,28.4009
-38.4250,32.2250,28.4325,28.4325
-38.3750,32.2750,28.4253,28.4253
-38.3750,32.3250,28.4570,28.4570
-38.3750,32.3750,28.4888,28.4888
-38.3750,32.4250,28.5206,28.5206
-38.3750,32.4750,28.5524,28.5524
-38.3250,32.5250,28.5458,28.5458
-38.3250,32.5750,28.5778,28.5778
-38.3250,32.6250,28.6099,28.6099
-38.3250,32.6750,28.6420,28.6420
-38.2750,32.7250,28.6359,28.6359
-38.2750,32.7750,28.6681,28.6681
-38.2750,32.8250,28.7004,28.7004
-38.2750,32.8750,28.7327,28.7327
-38.2250,32.9250,28.7271,28.7271
-38.2250,32.9750,28.7596,28.7596
-38.2250,33.0250,28.7921,28.7921
-38.2250,33.0750,28.8247,28.8247
-38.1750,33.1250,28.8195,28.8195
-38.1750,33.1750,28.8522,28.8522
-38.1750,33.2250,28.8850,28.8850
-38.1750,33.2750,28.9178,28.9178
-38.1250,33.3250,28.9131,28.9131
-38.1250,33.3750,28.9460,28.9460
-38.1250,33.4250,28.9790,28.9790
-38.1250,33.4750,29.0121,29.0121
-38.0750,33.5250,29.0078,29.0078
-38.0750,33.5750,29.0410,29.0410
-38.0750,33.6250,29.0743,29.0743
-38.0750,33.6750,29.1076,29.1076
-38.0250,33.7250,29.1037,29.1037
-38.0250,33.7750,29.1371,29.1371
-38.0250,33.8250,29.1706,29.1706
-38.0250,33.8750,29.2042,29.2042
-37.9750,33.9250,29.2007,29.2007
-37.9750,33.9750,29.2344,29.2344
-37.9750,34.0250,29.2681,29.2681
-37.9250,34.0750,29.2650,29.2650
